sentence,page,topic,similarity
"● 人権尊重に関する取り組みについては、サステナビリティ委員会での審議および取締役会への報告が行われて
います。",50,平等と機会,0.3355
"● 人権尊重に関する取り組みについては、サステナビリティ委員会での審議および取締役会への報告が行われて
います。",50,児童労働,0.3028
"● 人権尊重に関する取り組みについては、サステナビリティ委員会での審議および取締役会への報告が行われて
います。",50,プライバシー,0.3841
"● 人権尊重に関する取り組みについては、サステナビリティ委員会での審議および取締役会への報告が行われて
います。",50,ロビー活動,0.3182
"オリックス・システム
AIの活用で医療保険の引受範囲を拡大へ 範囲を拡大する「新引受査定ルール」を構築し、運用を開始しました。",54,健康と安全,0.3287
"投資銀行本部副本部長、グローバル事業本部長などを経て、
2014年6月より取締役 兼 代表執行役社長・グループCEO（現任） 主な経歴 1989年クラウン・リーシング（株）入社。",58,海洋資源の採取と利用,0.314
"柳川 制度は整っていますし、良い風土も備わっていると思いますが、人
材の多様性の確保という点にはまだ課題があると思います。",61,健康と安全,0.3041
"これまでの知見を生かせる部分も多くありますが、新し
いフィールドの開拓には、海外の知見の活用や外国人の登用も重要で、巨 柳川 新しいことにチャレンジして未来を切り拓くのは、やはり「人」です。",61,水の消費と取水,0.3111
"これまでの知見を生かせる部分も多くありますが、新し
いフィールドの開拓には、海外の知見の活用や外国人の登用も重要で、巨 柳川 新しいことにチャレンジして未来を切り拓くのは、やはり「人」です。",61,海洋資源の使用,0.3257
"これまでの知見を生かせる部分も多くありますが、新し
いフィールドの開拓には、海外の知見の活用や外国人の登用も重要で、巨 柳川 新しいことにチャレンジして未来を切り拓くのは、やはり「人」です。",61,海洋資源の採取と利用,0.3436
"大な企業体となったオリックスのカルチャーをどう育み、定着させるかが そのため、部門ごとに高度な専門知識や能力が必要とされますが、これら
大きな課題となります。",61,企業文化,0.3369
また、 執行役（取締役を兼務する者を含む）に対する報酬方針 を業績指標とし、基準額に対し０％から200％の範囲で変動する。,64,労働条件,0.3078
"役員報酬の内容（2024年3月期）
（注1） 支給人員、支給額には、当期中に退任した執行役1名が含まれています。",65,適切な賃金,0.3647
"役員報酬の内容（2024年3月期）
（注1） 支給人員、支給額には、当期中に退任した執行役1名が含まれています。",65,労働時間,0.3608
"なお、当期に実際に
執行役 26 649 26 691 26 728 2,069 支給した株式報酬の総額は、当期中に退任した執行役1名に対して127百万円です。",65,適切な賃金,0.366
"○ ○＊ グループ執行役員＊
サステナビリティ委員会 ● サステナビリティ推進に関する重要な事項を審議する。",66,非常に懸念の高い物質,0.3039
"○ ○＊ グループ執行役員＊
投・融資委員会 ● 主として一定金額以上の投資・融資に関する案件を審議する。",66,非常に懸念の高い物質,0.301
"○ ○ グループ執行役員
部門戦略会議 ● 各部門の戦略や事業環境の変化などを議論する。",66,気候変動,0.305
"○ ○ グループ執行役員
部門戦略会議 ● 各部門の戦略や事業環境の変化などを議論する。",66,ロビー活動,0.3085
テクノロジー 主な経歴 1995年当社入社。,69,労働時間,0.3089
テクノロジー 主な経歴 1995年当社入社。,69,企業文化,0.3589
"オ
主な経歴 1990年当社入社。",69,企業文化,0.3067
"P.77
環境エネルギー 環境エネルギー グローバルに再生可能エネルギー事業を展開。",70,エネルギー,0.4261
"P.77
環境エネルギー 環境エネルギー グローバルに再生可能エネルギー事業を展開。",70,生物および食料資源の汚染,0.3474
"P.77
環境エネルギー 環境エネルギー グローバルに再生可能エネルギー事業を展開。",70,海洋資源の使用,0.3739
"P.77
環境エネルギー 環境エネルギー グローバルに再生可能エネルギー事業を展開。",70,海洋資源の採取と利用,0.3656
"P.77
環境エネルギー 環境エネルギー グローバルに再生可能エネルギー事業を展開。",70,循環経済,0.4193
"P.77
環境エネルギー 環境エネルギー グローバルに再生可能エネルギー事業を展開。",70,健康と安全,0.3087
"国内では廃棄物の収集・運搬、中間処理、再資源化の P.78
バリューチェーンを構築。",70,海洋資源の採取と利用,0.3253
保険 生命保険 死亡保険・医療保険などニーズに応える商品を提供。,70,健康と安全,0.444
輸送機器 輸送機器 航空機および船舶のリースやアセットマネジメントに関するノウハウを保有。,70,生物および食料資源の汚染,0.3074
輸送機器 輸送機器 航空機および船舶のリースやアセットマネジメントに関するノウハウを保有。,70,水の消費と取水,0.3148
輸送機器 輸送機器 航空機および船舶のリースやアセットマネジメントに関するノウハウを保有。,70,海洋資源の採取と利用,0.3155
ORIX USA ORIX USA 金融から事業投資まで、第三者の資金も活用し、米国企業に資金調達ソリューションを提供。,70,水の消費と取水,0.321
ORIX USA ORIX USA 金融から事業投資まで、第三者の資金も活用し、米国企業に資金調達ソリューションを提供。,70,海洋資源の使用,0.3388
ORIX USA ORIX USA 金融から事業投資まで、第三者の資金も活用し、米国企業に資金調達ソリューションを提供。,70,海洋資源の採取と利用,0.3472
ORIX USA ORIX USA 金融から事業投資まで、第三者の資金も活用し、米国企業に資金調達ソリューションを提供。,70,健康と安全,0.3026
"RobecoはESG投資の分野で高い専門性 P.83
を有す。",70,非常に懸念の高い物質,0.3085
"RobecoはESG投資の分野で高い専門性 P.83
を有す。",70,健康と安全,0.3102
アジア・豪州 アジア・豪州 アジア各国で主に金融サービスを現地のお客さまに提供。,70,海洋資源の使用,0.3147
"脱炭素化支援では、補助金を活用した省エネ設備の導入支援や太陽光発電
2024年3月期のレビュー 投資の支援を行い、お客さまの脱炭素化の推進に貢献。",72,水の消費と取水,0.3571
"脱炭素化支援では、補助金を活用した省エネ設備の導入支援や太陽光発電
2024年3月期のレビュー 投資の支援を行い、お客さまの脱炭素化の推進に貢献。",72,海洋資源の使用,0.3297
"脱炭素化支援では、補助金を活用した省エネ設備の導入支援や太陽光発電
2024年3月期のレビュー 投資の支援を行い、お客さまの脱炭素化の推進に貢献。",72,海洋資源の採取と利用,0.3661
"また、金利上昇局面において市場環境の変化を捉 お客さまのニーズを捉えたサービスを通じて、社会課題の解決に取り組
に取り組みます。",72,気候変動,0.3159
"また、金利上昇局面において市場環境の変化を捉 お客さまのニーズを捉えたサービスを通じて、社会課題の解決に取り組
に取り組みます。",72,気候変動への適応,0.3876
"● 予防医療事業を通じて、健康寿命の伸長や、医療費削減と医療保険制度の維持・
まな領域に及ぶサービスをワンストップで提供していきます。",72,健康と安全,0.4405
"健診センターで提供する予防医療サービスを軸に中小企業 （写真下）資本業務提携先の株式会社CMCでは、2023年3月から会員
の健康経営を支援します。",72,マイクロプラスチック,0.309
"健診センターで提供する予防医療サービスを軸に中小企業 （写真下）資本業務提携先の株式会社CMCでは、2023年3月から会員
の健康経営を支援します。",72,健康と安全,0.3492
"の三大疾病に関わる検査や日常の健康相談等の予防医療サービスを通
● DXやESG関連などのベンチャー企業に投資し、成長支援と協業を通じた新サー じて、中小企業の経営を健康面からサポートしています。",72,健康と安全,0.4138
"また、自社
整備工場やレンタカーFCなど各種パートナーとの関係を強化し、事業基盤の 施設・事業における脱炭素化についても推進・強化を継続します。",73,生物および食料資源の汚染,0.35
"また、自社
整備工場やレンタカーFCなど各種パートナーとの関係を強化し、事業基盤の 施設・事業における脱炭素化についても推進・強化を継続します。",73,健康と安全,0.3036
"応・働き方改革など、新たな需要に対応する新サービスを追加して顧客ニーズ ●トラックレンタル店舗、U-Car店舗および入札会場での使用電力グリーン化を
に対応します。",73,気候変動への適応,0.3417
"市場の入れ替え需要獲得に 連では、風況ドップラーライダーの提供に加え、燃料電池等の周辺機器や洋上の風
向けて活動を推進。",74,気候変動への適応,0.373
"これに向け、ハードウエア ● 循環型経済、気候変動の緩和、技術革新を促進する商材・サービスの開発を継
とともに付加価値の高いサービスを提供することで資産の積み上げを図ります。",74,気候変動への適応,0.3313
"＊2 水産資源や環境に配慮した、持続可能な漁業や養殖業により生産・流通される国際認証の水
産物。",75,水の汚染,0.3225
"＊2 水産資源や環境に配慮した、持続可能な漁業や養殖業により生産・流通される国際認証の水
産物。",75,生物および食料資源の汚染,0.4255
"＊2 水産資源や環境に配慮した、持続可能な漁業や養殖業により生産・流通される国際認証の水
産物。",75,水の消費と取水,0.3748
"＊2 水産資源や環境に配慮した、持続可能な漁業や養殖業により生産・流通される国際認証の水
産物。",75,海洋資源の使用,0.4137
"＊2 水産資源や環境に配慮した、持続可能な漁業や養殖業により生産・流通される国際認証の水
産物。",75,海洋資源の採取と利用,0.4517
"＊2 水産資源や環境に配慮した、持続可能な漁業や養殖業により生産・流通される国際認証の水
産物。",75,健康と安全,0.3392
地 ● 新規開発物件においては、原則、環境性能や安全・安心を第三者に明示できる外 して開発をしています。,75,健康と安全,0.3655
"断熱・高効率設備などの導入による省エネと太陽光発電設備の創エネ
● 不動産流通事業では、店舗統合で営業効率を改善します。",76,健康と安全,0.3081
"首都圏高額物件の買 ● 分譲マンションの開発では、ZEH-M Oriented仕様を基本とし、物件のエネル により、一次エネルギー消費量を全住戸で120%以上、住棟で110%
取再販の仕入れ・販売ルートを拡大し、収益向上を図ります。",76,水の消費と取水,0.3007
"海外ではスペインでElawan EnergyがAmazon 国内外で再生可能エネルギー事業の拡大を推進し、2024年３月末の稼働中の設備
向けのコーポレートPPAを締結。",79,エネルギー,0.3477
"フロンの循環
利用によりCO 排出量を削減し環境負荷低減に貢献する取り組みを推進。",79,気候変動の緩和,0.3405
"フロンの循環
利用によりCO 排出量を削減し環境負荷低減に貢献する取り組みを推進。",79,空気の汚染,0.38
"フロンの循環
利用によりCO 排出量を削減し環境負荷低減に貢献する取り組みを推進。",79,水の汚染,0.3521
"フロンの循環
利用によりCO 排出量を削減し環境負荷低減に貢献する取り組みを推進。",79,土壌汚染,0.3247
"フロンの循環
利用によりCO 排出量を削減し環境負荷低減に貢献する取り組みを推進。",79,生物および食料資源の汚染,0.305
"フロンの循環
利用によりCO 排出量を削減し環境負荷低減に貢献する取り組みを推進。",79,水の消費と取水,0.3188
"フロンの循環
利用によりCO 排出量を削減し環境負荷低減に貢献する取り組みを推進。",79,循環経済,0.3422
"2024年３月末で78％（2023年３月末64%）、Avolonは2023年12月末で60％
船舶事業：国内船主大手である三徳船舶株式会社の事業承継に伴い、株式を譲り （2022年１２月末55％）となった。",82,水の汚染,0.3112
"2024年３月末で78％（2023年３月末64%）、Avolonは2023年12月末で60％
船舶事業：国内船主大手である三徳船舶株式会社の事業承継に伴い、株式を譲り （2022年１２月末55％）となった。",82,海洋資源の使用,0.3425
"船舶事業：三徳船舶のM&Aに伴い、同社発注済みのLNGと重油のDual Fuel船
（最新鋭の環境低負荷船）を６隻獲得した（引き渡しは2025年〜2027年）。",82,水の汚染,0.3501
"船舶事業：三徳船舶のM&Aに伴い、同社発注済みのLNGと重油のDual Fuel船
（最新鋭の環境低負荷船）を６隻獲得した（引き渡しは2025年〜2027年）。",82,生物および食料資源の汚染,0.3312
"船舶事業：三徳船舶のM&Aに伴い、同社発注済みのLNGと重油のDual Fuel船
（最新鋭の環境低負荷船）を６隻獲得した（引き渡しは2025年〜2027年）。",82,水の消費と取水,0.3399
"船舶事業：三徳船舶のM&Aに伴い、同社発注済みのLNGと重油のDual Fuel船
（最新鋭の環境低負荷船）を６隻獲得した（引き渡しは2025年〜2027年）。",82,海洋資源の使用,0.3415
"船舶事業：三徳船舶のM&Aに伴い、同社発注済みのLNGと重油のDual Fuel船
（最新鋭の環境低負荷船）を６隻獲得した（引き渡しは2025年〜2027年）。",82,海洋資源の採取と利用,0.3594
"● 航空業界のCO 2 排出削減に対する社会からの強い要請を認識し、オペレーティ
●ノ ウハウと高い専門性を生かし、国内外の投資家向けの機体のアセットマネジメ ング・リース会社として航空会社の排出削減目標を補完します。",82,空気の汚染,0.3
●自 社で所有する船舶は、燃費の改善や環境負荷の低減ができる仕様を基本と 船員配乗を営む海運会社です。,82,海洋資源の採取と利用,0.3062
"燃費効率の悪い老齢船の売却とともに、LNG Dual Fuel船やメタノー ナ船など多種にわたる船舶を67隻保有し（2024年3月末時点、うち6隻
＊ M&A後の統合プロセス。",82,水の消費と取水,0.3126
"燃費効率の悪い老齢船の売却とともに、LNG Dual Fuel船やメタノー ナ船など多種にわたる船舶を67隻保有し（2024年3月末時点、うち6隻
＊ M&A後の統合プロセス。",82,海洋資源の使用,0.3406
"燃費効率の悪い老齢船の売却とともに、LNG Dual Fuel船やメタノー ナ船など多種にわたる船舶を67隻保有し（2024年3月末時点、うち6隻
＊ M&A後の統合プロセス。",82,海洋資源の採取と利用,0.3229
"船員の育成・派遣や船舶の保守管理を自
●サ ステナブル・リンク・ローンの取り組みを拡大します。",82,海洋資源の採取と利用,0.3402
"● 新たなプロダクトやサービスの提供により、事業の強化および多様化を目指し
ます。",83,生物および食料資源の汚染,0.3119
"● 新たなプロダクトやサービスの提供により、事業の強化および多様化を目指し
ます。",83,健康と安全,0.3947
た低所得者向け住宅（Aff ordable Housing）です。,83,適切な賃金,0.3272
た低所得者向け住宅（Aff ordable Housing）です。,83,障害者の雇用,0.3317
"化を採用、また、水使用効率を優先した設計がされる等、持続可能エネ
●サ ステナブル投資商品のローンチを進めます。",83,水の消費と取水,0.3949
"化を採用、また、水使用効率を優先した設計がされる等、持続可能エネ
●サ ステナブル投資商品のローンチを進めます。",83,海洋資源の使用,0.3053
"化を採用、また、水使用効率を優先した設計がされる等、持続可能エネ
●サ ステナブル投資商品のローンチを進めます。",83,海洋資源の採取と利用,0.3407
"Robeco：Net Zeroロードマップおよび生物多様性ロードマップに沿った活動を
継続します。",84,生物および食料資源の汚染,0.3516
"Robeco：Net Zeroロードマップおよび生物多様性ロードマップに沿った活動を
継続します。",84,健康と安全,0.3231
"Robeco：Net Zeroロードマップおよび生物多様性ロードマップに沿った活動を
継続します。",84,ロビー活動,0.3233
"これにより Transtrend：カーボンフットプリントの測定と報告をさらに改善することを目標と の役割や、当社が市場の機能に関する課題について、どのように取引所、
収益性の向上を図ります。",84,健康と安全,0.3114
"さらに、市場の機能に関する Harbor Capital：投資戦略へのESG要素の統合レベルに基づいて各
課題へのエンゲージメントを含め、責任ある投資家として役割を果たしていきます。",84,健康と安全,0.3046
"●ア ジア・豪州地域では市場機会や経済状況を鑑み、オーストラリアとインドネシ
アを最重点国として新規投資を推進します。",85,海洋資源の採取と利用,0.3098
"種に対する与信残高を縮小し、2030年までに2020年比で50％削減し、2040
● 中華圏では、中国での市場ポテンシャルが高い、再エネ、消費者金融、インフラ 年3月期までにゼロとします。",85,生物および食料資源の汚染,0.3268
"(cid:3996)(cid:2922)(cid:18179)(cid:18171)(cid:3532)(cid:12451)(cid:10220)(cid:18174)(cid:5127)(cid:6795)
● 一部国内賃貸資産について、省エネ法上のエネルギー管理権原を有する資産からの排出量を含む。",87,エネルギー,0.3019
"例えば自動車事業のカテゴリー13は、顧客の燃料消費 カテゴリー6（社員の出張による排出） 39 49
量をAMSカード（給油専用カード）のデータを基に推定し、排出量を算定しています。",88,水の消費と取水,0.3317
"例えば自動車事業のカテゴリー13は、顧客の燃料消費 カテゴリー6（社員の出張による排出） 39 49
量をAMSカード（給油専用カード）のデータを基に推定し、排出量を算定しています。",88,健康と安全,0.312
"TCFD提言に基づく情報開示 戦略（シナリオ分析）
環境エネルギー事業： 4℃シナリオでは、発電所の洪水被災による復旧費用の発生や、売上減少が想定されます。",89,気候変動への適応,0.32
"TCFD提言に基づく情報開示 戦略（シナリオ分析）
環境エネルギー事業： 4℃シナリオでは、発電所の洪水被災による復旧費用の発生や、売上減少が想定されます。",89,エネルギー,0.312
"TCFD提言に基づく情報開示 戦略（シナリオ分析）
環境エネルギー事業： 4℃シナリオでは、発電所の洪水被災による復旧費用の発生や、売上減少が想定されます。",89,生物および食料資源の汚染,0.3049
"TCFD提言に基づく情報開示 戦略（シナリオ分析）
環境エネルギー事業： 4℃シナリオでは、発電所の洪水被災による復旧費用の発生や、売上減少が想定されます。",89,水の消費と取水,0.3571
"TCFD提言に基づく情報開示 戦略（シナリオ分析）
環境エネルギー事業： 4℃シナリオでは、発電所の洪水被災による復旧費用の発生や、売上減少が想定されます。",89,循環経済,0.3367
なお、Elawan EnergyではSustainability Reportにて気候変動に関連するリスク・機会について開示しています。,89,気候変動,0.3555
なお、Elawan EnergyではSustainability Reportにて気候変動に関連するリスク・機会について開示しています。,89,気候変動への適応,0.413
なお、Elawan EnergyではSustainability Reportにて気候変動に関連するリスク・機会について開示しています。,89,気候変動の緩和,0.3354
なお、Elawan EnergyではSustainability Reportにて気候変動に関連するリスク・機会について開示しています。,89,エネルギー,0.341
なお、Elawan EnergyではSustainability Reportにて気候変動に関連するリスク・機会について開示しています。,89,健康と安全,0.3309
なお、Elawan EnergyではSustainability Reportにて気候変動に関連するリスク・機会について開示しています。,89,平等と機会,0.3181
"TCFD提言に基づく情報開示／戦略（シナリオ分析）
不動産事業： 4℃シナリオでは、一部の旅館・ホテルに洪水被災リスクが想定されます。",90,気候変動への適応,0.3005
"TCFD提言に基づく情報開示／戦略（シナリオ分析）
航空機事業： 4℃シナリオでは、気象災害によるリース機体への影響が想定されるものの、影響は限定的と考えられます。",91,気候変動,0.3141
"TCFD提言に基づく情報開示／戦略（シナリオ分析）
航空機事業： 4℃シナリオでは、気象災害によるリース機体への影響が想定されるものの、影響は限定的と考えられます。",91,気候変動への適応,0.384
"TCFD提言に基づく情報開示／戦略（シナリオ分析）
ファイナンス事業（日本、米国、アジア・豪州）： 4℃シナリオでは、気象災害による担保物件・顧客事業所などの被災リスクが想定されるものの、影響は軽微と考えられます。",92,気候変動への適応,0.3006
"社員一人当たり年平均研修費用（円） 90,810 55,520 67,285 98,646 112,825
＊7 ワーキングマザー比率：女性社員に占めるワーキングマザーの割合。",93,水の消費と取水,0.3017
"社員一人当たり年平均研修費用（円） 90,810 55,520 67,285 98,646 112,825
＊7 ワーキングマザー比率：女性社員に占めるワーキングマザーの割合。",93,労働条件,0.3417
"社員一人当たり年平均研修費用（円） 90,810 55,520 67,285 98,646 112,825
＊7 ワーキングマザー比率：女性社員に占めるワーキングマザーの割合。",93,適切な賃金,0.3737
"社員一人当たり年平均研修費用（円） 90,810 55,520 67,285 98,646 112,825
＊7 ワーキングマザー比率：女性社員に占めるワーキングマザーの割合。",93,労働時間,0.383
"社員一人当たり年平均研修費用（円） 90,810 55,520 67,285 98,646 112,825
＊7 ワーキングマザー比率：女性社員に占めるワーキングマザーの割合。",93,障害者の雇用,0.322
"社員一人当たり年平均研修費用（円） 90,810 55,520 67,285 98,646 112,825
＊7 ワーキングマザー比率：女性社員に占めるワーキングマザーの割合。",93,児童労働,0.3713
"＊9 育児休職および育児特別休暇取得（男性）：前年度に子が生まれた男性労働者の数に対する、前年中に新たに育児休職または育児特別休暇を取得した社員の数
＊3 オリックス単体：2024年3月末の社員数は2,929名、グループ連結社員数の8%。",93,水の消費と取水,0.326
"＊9 育児休職および育児特別休暇取得（男性）：前年度に子が生まれた男性労働者の数に対する、前年中に新たに育児休職または育児特別休暇を取得した社員の数
＊3 オリックス単体：2024年3月末の社員数は2,929名、グループ連結社員数の8%。",93,適切な賃金,0.3128
"＊9 育児休職および育児特別休暇取得（男性）：前年度に子が生まれた男性労働者の数に対する、前年中に新たに育児休職または育児特別休暇を取得した社員の数
＊3 オリックス単体：2024年3月末の社員数は2,929名、グループ連結社員数の8%。",93,労働時間,0.339
"＊9 育児休職および育児特別休暇取得（男性）：前年度に子が生まれた男性労働者の数に対する、前年中に新たに育児休職または育児特別休暇を取得した社員の数
＊3 オリックス単体：2024年3月末の社員数は2,929名、グループ連結社員数の8%。",93,健康と安全,0.3289
"＊9 育児休職および育児特別休暇取得（男性）：前年度に子が生まれた男性労働者の数に対する、前年中に新たに育児休職または育児特別休暇を取得した社員の数
＊3 オリックス単体：2024年3月末の社員数は2,929名、グループ連結社員数の8%。",93,障害者の雇用,0.3937
"＊9 育児休職および育児特別休暇取得（男性）：前年度に子が生まれた男性労働者の数に対する、前年中に新たに育児休職または育児特別休暇を取得した社員の数
＊3 オリックス単体：2024年3月末の社員数は2,929名、グループ連結社員数の8%。",93,児童労働,0.4225
"男性社員の育児参加機
＊5 男女の賃金の差異：出向者については、他社から対象会社への受入出向者を含み、対象会社から他社への外部出向者を除いて集計。",93,障害者の雇用,0.312
"男性社員の育児参加機
＊5 男女の賃金の差異：出向者については、他社から対象会社への受入出向者を含み、対象会社から他社への外部出向者を除いて集計。",93,児童労働,0.3307
"※ 上記以外のグループ連結およびオリックス単体の人材関連データ、グループ9社（2023年3月期まではグループ10社）
＊10 育児休職後の復職率：（2024年3月期の場合）2024年3月期中に育児休職終了日を迎えた社員数に対し、復職した社員の割合。",93,児童労働,0.3151
"（注10） 2021年3月期より、会計基準書アップデート第2016-13号（金融商品の信用損失の測定―会計基準編纂書326（信用損失））を適用しており、貸倒引当金繰
（注2） 2015年3月期より、連結貸借対照表および連結損益計算書の分類方法を変更しています。",95,生物および食料資源の汚染,0.3026
"ORIX（China）Investment Co., Ltd. 中国 その他金融サービス 2009年12月 100% ＊2 上場している企業です。",101,循環経済,0.313
